Running for 480.0 seconds (480 samples at 1.0 second intervals).
Power measurements will start in 0 seconds time.

  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
16:29:01   0.5   0.0   0.4  99.1   0.0    2   3862   2639    0    0    0   5.50 
16:29:02   0.3   0.0   0.5  99.2   0.0    2   3322   2277    0    0    0   5.46 
16:29:03   0.2   0.0   0.5  99.3   0.0    2   3496   2398    0    0    1   5.44 
16:29:04   1.3   0.0   0.9  97.5   0.3    2   4709   3304    7    6    6   5.44 
16:29:05   0.3   0.0   0.8  98.9   0.0    2   3249   2260    0    0    0   5.48 
16:29:06   0.3   0.0   0.4  99.3   0.0    2   3687   2545    0    0    0   5.48 
16:29:07   0.1   0.0   0.7  99.2   0.0    2   3431   2492    0    0    0   5.44 
16:29:08   0.1   0.0   0.3  99.6   0.0    2   3339   2276    0    0    0   5.44 
16:29:09   3.5   0.0   1.1  95.2   0.3    4   5411   4371   13    6    6   5.39 
16:29:10   0.2   0.0   0.4  99.4   0.0    3   3332   2265    0    0    0   5.39 
16:29:11   0.6   0.0   0.8  98.7   0.0    1   4114   2772    0    0    0   5.47 
16:29:12   0.1   0.0   0.4  99.5   0.0    2   3191   2159    0    0    0   5.47 
16:29:13   0.3   0.0   0.4  99.4   0.0    3   3199   2151    0    0    0   5.47 
16:29:14   1.1   0.0   1.1  97.6   0.3    1   4601   3191    6    6    6   5.40 
16:29:15   0.1   0.0   0.4  99.4   0.0    2   3604   2421    0    0    0   5.40 
16:29:16   0.1   0.0   0.6  99.2   0.0    2   3245   2185    0    0    2   5.51 
16:29:17   0.1   0.0   0.4  99.4   0.0    2   3383   2265    0    0    0   5.51 
16:29:18   0.3   0.0   0.6  99.2   0.0    2   3382   2278    0    0    0   5.46 
16:29:19   0.9   0.0   0.9  97.9   0.2    2   4192   2894    6    6    6   5.46 
16:29:20   0.4   0.0   0.4  99.2   0.0    3   3392   2295    0    0    0   5.47 
16:29:21   0.6   0.0   0.4  99.0   0.0    1   3675   2490    0    0    0   5.47 
16:29:22   0.3   0.0   0.6  99.2   0.0    1   3767   2671    1    0    0   5.45 
16:29:23   0.3   0.0   0.5  99.2   0.0    2   3045   2098    0    0    0   5.46 
16:29:24   0.8   0.0   1.1  97.9   0.3    3   4431   3071    6    6    6   5.46 
16:29:25   0.3   0.0   0.7  99.1   0.0    2   3369   2253    0    0    0   5.48 
16:29:26   0.3   0.0   0.6  99.1   0.0    2   3438   2326    0    0    0   5.48 
-------- ----- ----- ----- ----- ----- ---- ------ ------ ---- ---- ---- ------ 
 Average   0.5   0.0   0.7  98.8   0.0  2.1 3792.3 2616.9  1.3  1.2  1.3   5.58 
 GeoMean   0.3   0.0   0.6  98.8   0.0  2.0 3708.9 2557.5  0.0  0.0  0.0   5.58 
  StdDev   0.8   0.0   0.3   1.0   0.1  0.7 1013.9  698.3  2.5  2.4  2.5   0.25 
-------- ----- ----- ----- ----- ----- ---- ------ ------ ---- ---- ---- ------ 
 Minimum   0.1   0.0   0.3  90.5   0.0  1.0 2076.0 1441.0  0.0  0.0  0.0   5.36 
 Maximum   7.3   0.1   2.2  99.6   0.4  7.0 14048.0 8939.0 13.0  8.0 11.0   6.86 
-------- ----- ----- ----- ----- ----- ---- ------ ------ ---- ---- ---- ------ 
Summary:
System:   5.58 Watts on average with standard deviation 0.25  
Running for 480.0 seconds (480 samples at 1.0 second intervals).
Power measurements will start in 0 seconds time.

  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
16:29:27   0.2   0.0   0.7  99.1   0.0    2   3550   2403    0    0    0   5.52 
16:29:28   0.3   0.0   0.6  99.2   0.0    2   3225   2198    0    0    0   5.52 
16:29:29   0.7   0.0   1.0  98.0   0.3    1   4593   3133    6    6    6   5.47 
16:29:30   0.3   0.0   0.8  98.9   0.0    2   3686   2503    0    0    0   5.47 
16:29:31   0.5   0.0   0.6  98.9   0.0    2   3651   2489    0    0    0   5.53 
16:29:32   0.2   0.0   0.4  99.4   0.0    2   3259   2217    0    0    0   5.49 
16:29:33   0.1   0.0   0.5  99.4   0.0    2   3274   2200    0    0    1   5.49 
16:29:34   1.2   0.0   1.2  97.5   0.1    2   4369   3078    6    6    6   5.56 
16:29:35   0.4   0.0   0.6  99.0   0.0    2   3923   2628    0    0    0   5.56 
16:29:36   0.3   0.0   0.3  99.4   0.0    2   3070   2101    0    0    0   5.62 
16:29:37   0.1   0.0   0.8  99.2   0.0    2   3138   2124    0    0    0   5.62 
16:29:38   0.1   0.0   0.6  99.3   0.0    2   3271   2227    0    0    0   5.56 
16:29:39   1.1   0.0   1.0  97.9   0.0    2   4411   3083    6    6    6   5.56 
16:29:40   0.7   0.0   0.6  98.6   0.1    4   4122   2787    0    0    0   5.56 
16:29:41   0.4   0.0   0.6  99.0   0.0    3   3902   2639    1    0    0   5.59 
16:29:42   0.2   0.0   0.6  99.2   0.0    2   3456   2416    0    0    8   5.59 
16:29:43   0.1   0.0   0.4  99.3   0.1    2   3513   2382    0    0    0   5.54 
16:29:44   0.6   0.0   1.3  98.1   0.0    2   4156   2852    6    6    6   5.54 
16:29:45   0.5   0.0   0.8  98.7   0.0    2   3980   2665    0    0    0   5.56 
16:29:46   0.2   0.0   0.5  99.2   0.1    2   3579   2439    0    0    0   5.56 
16:29:47   0.2   0.0   0.6  99.2   0.0    2   3464   2367    0    0    0   5.56 
16:29:48   0.2   0.0   0.7  99.1   0.1    2   3527   2412    0    0    0   5.56 
16:29:49   0.5   0.0   0.9  98.5   0.0    3   4009   2868    6    6    6   5.60 
16:29:50   0.7   0.0   0.8  98.5   0.0    4   4249   2910    0    0    0   5.60 
16:29:51   0.5   0.0   0.6  98.9   0.0    3   3887   2681    1    0    0   5.65 
16:29:52   0.6   0.0   0.8  98.6   0.0    2   4227   2969    6    0    0   5.62 
16:29:53   0.3   0.0   0.6  99.0   0.2    2   3186   2200    0    0    0   5.62 
16:29:54   0.3   0.0   1.0  98.7   0.0    1   3602   2540    6    6    6   5.59 
16:29:55   0.9   0.0   0.9  98.2   0.0    2   4544   3162    0    0    0   5.59 
16:29:56   0.3   0.0   0.6  99.1   0.0    2   3528   2398    0    0    0   5.65 
16:29:57   0.1   0.0   0.6  99.3   0.0    2   3481   2372    0    0    0   5.65 
16:29:58   0.1   0.0   0.4  99.5   0.0    2   3332   2291    0    0    0   5.58 
16:29:59   0.2   0.0   0.8  98.9   0.2    2   3545   2450    2    1    1   5.57 
16:30:00   1.1   0.0   1.1  97.8   0.0    2   4642   3330    4    5    5   5.53 
16:30:01   0.4   0.0   0.6  98.9   0.0    3   4168   2825    0    0    0   5.62 
16:30:02   0.2   0.0   0.5  99.3   0.0    1   3333   2315    2    1    2   5.62 
16:30:03   0.1   0.0   0.6  99.3   0.0    2   3223   2229    0    0    0   5.56 
16:30:04   0.2   0.0   0.6  99.2   0.0    2   3305   2299    0    0    0   5.56 
16:30:05   1.1   0.0   1.1  97.6   0.2    2   5103   3556    6    6    6   5.52 
16:30:06   0.3   0.0   0.6  99.2   0.0    4   3733   2623    0    0    0   5.52 
16:30:07   0.1   0.0   0.5  99.4   0.0    2   3564   2467    0    0    1   5.55 
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
16:30:08   0.2   0.0   0.7  99.1   0.0    4   3407   2402    0    0    0   5.55 
16:30:09   0.1   0.0   0.6  99.3   0.0    2   3352   2315    0    0    0   5.53 
16:30:10   1.1   0.0   1.0  97.7   0.3    3   4897   3454    6    6    6   5.52 
16:30:11   0.6   0.0   0.5  98.9   0.0    4   3911   2831    0    0    0   5.49 
16:30:12   0.3   0.0   0.4  99.3   0.0    2   3296   2253    0    0    0   5.54 
16:30:13   0.1   0.0   0.3  99.6   0.0    2   3257   2244    0    0    0   5.54 
16:30:14   0.1   0.0   0.4  99.4   0.0    2   3287   2268    0    0    0   5.59 
16:30:15   1.0   0.0   1.1  97.8   0.1    2   4938   3400    6    6    6   5.59 
16:30:16   0.3   0.0   0.8  99.0   0.0    2   3435   2335    0    0    0   5.60 
16:30:17   0.1   0.0   0.6  99.2   0.0    2   3350   2295    0    0    0   5.60 
16:30:18   0.1   0.0   0.6  99.2   0.0    3   3252   2200    0    0    0   5.58 
16:30:19   0.2   0.0   0.6  99.2   0.0    2   3341   2241    0    0    0   5.58 
16:30:20   1.2   0.0   1.1  97.7   0.0    1   4671   3220    6    6    6   5.54 
16:30:21   0.6   0.0   0.8  98.7   0.0    2   3905   2653    0    0    0   5.58 
16:30:22   0.2   0.0   0.6  99.2   0.0    2   3292   2263    0    0    0   5.58 
16:30:23   0.1   0.0   0.6  99.3   0.0    2   3386   2308    0    0    0   5.54 
16:30:24   0.3   0.0   0.6  99.2   0.0    2   3384   2309    0    0    0   5.54 
16:30:25   1.0   0.0   1.1  97.9   0.1    2   4432   3161    6    6   11   5.49 
16:30:26   0.3   0.0   0.5  99.2   0.0    2   3412   2338    0    0    0   5.49 
16:30:27   0.1   0.0   0.5  99.4   0.0    2   3323   2268    0    0    0   5.54 
16:30:28   0.2   0.0   0.4  99.4   0.0    3   3449   2349    0    0    1   5.54 
16:30:29   0.2   0.0   0.6  99.2   0.0    2   3398   2340    0    0    0   5.48 
16:30:30   0.6   0.0   1.1  98.4   0.0    2   4685   3259    6    6    6   5.46 
16:30:31   0.6   0.0   0.9  98.6   0.0    2   4020   2761    0    0    0   5.45 
16:30:32   0.2   0.0   0.6  99.2   0.0    2   3338   2265    0    0    0   5.52 
16:30:33   0.2   0.0   0.6  99.2   0.0    3   3228   2224    0    0    0   5.52 
16:30:34   0.1   0.0   0.6  99.4   0.0    2   3153   2173    0    0    0   5.45 
16:30:35   0.9   0.0   1.1  98.0   0.1    4   4306   3029    6    6    6   5.45 
16:30:36   0.4   0.0   0.8  98.9   0.0    2   3735   2537    0    0    0   5.54 
16:30:37   0.3   0.0   0.5  99.2   0.0    2   3442   2381    0    0    0   5.54 
16:30:38   0.1   0.0   0.4  99.4   0.0    2   3532   2420    0    0    0   5.52 
16:30:39   0.2   0.0   0.5  99.3   0.0    2   3161   2200    0    0    0   5.52 
16:30:40   1.1   0.0   1.1  97.6   0.2    2   4821   3348    6    6    6   5.46 
16:30:41   0.4   0.0   0.5  99.1   0.0    2   3681   2532    0    0    0   5.50 
16:30:42   0.1   0.0   0.5  99.4   0.0    3   3459   2353    0    0    0   5.50 
16:30:43   0.1   0.0   0.5  99.4   0.0    2   3163   2182    0    0    0   5.50 
16:30:44   0.1   0.0   0.5  99.4   0.0    2   3339   2274    0    0    0   5.46 
16:30:45   1.0   0.0   1.1  97.7   0.1    4   4463   3187    6    6    6   5.40 
16:30:46   0.3   0.0   0.5  99.2   0.0    3   3712   2555    0    0    0   5.40 
16:30:47   0.2   0.0   0.6  99.2   0.0    2   3225   2251    0    0    0   5.48 
16:30:48   0.1   0.0   0.7  99.1   0.1    4   3551   2423    0    0    0   5.47 
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
16:30:49   0.1   0.0   0.6  99.3   0.0    2   3348   2310    0    0    0   5.41 
16:30:50   4.0   0.0   1.9  94.1   0.0    7   8369   5569    7    6    6   5.44 
16:30:51   4.2   0.0   1.3  94.5   0.0    5   8587   5625    0    0    0   5.44 
16:30:52   3.4   0.0   1.0  95.6   0.0    2   7666   5092    1    0    0   5.78 
16:30:53   0.6   0.0   0.7  98.6   0.1    2   4216   3103    0    0    0   5.78 
16:30:54   0.2   0.0   0.7  99.1   0.0    3   3174   2201    0    0    0   5.79 
16:30:55   0.6   0.0   1.1  98.3   0.0    2   4150   3030    6    6    7   5.79 
16:30:56   0.5   0.0   0.6  98.9   0.0    2   3723   2557    0    0    0   5.74 
16:30:57   0.1   0.0   0.5  99.4   0.0    2   2918   2041    0    0    0   5.74 
16:30:58   0.2   0.0   0.7  99.1   0.0    2   2956   2079    0    0    1   5.75 
16:30:59   0.2   0.0   0.6  99.1   0.1    2   3150   2188    0    0    0   5.74 
16:31:00   0.6   0.0   0.6  98.8   0.0    2   3854   2699    6    6    6   5.64 
16:31:01   0.8   0.0   0.6  98.6   0.0    3   4062   2839    1    0    0   5.66 
16:31:02   0.7   0.0   0.6  98.7   0.0    3   3956   2721    0    0    0   5.66 
16:31:03   0.2   0.0   0.4  99.4   0.0    2   3250   2239    0    0    0   5.71 
16:31:04   0.3   0.0   0.6  99.2   0.0    2   3133   2202    0    0    0   5.71 
16:31:05   0.6   0.0   0.7  98.6   0.2    1   2995   2136    6    6    6   5.67 
16:31:06   0.9   0.0   0.4  98.6   0.0    2   4010   2824    0    0    0   5.67 
16:31:07   0.3   0.0   0.4  99.4   0.0    2   3301   2280    0    0    0   5.67 
16:31:08   0.1   0.0   0.6  99.2   0.0    2   3253   2238    0    0    0   5.67 
16:31:09   0.1   0.0   0.5  99.4   0.0    2   3182   2221    0    0    0   5.67 
16:31:10   0.3   0.0   0.5  99.2   0.1    2   3083   2155    2    1    1   5.55 
16:31:11   0.9   0.0   0.8  98.1   0.2    2   4379   3160    4    5    5   5.55 
16:31:12   0.2   0.0   0.4  99.4   0.0    2   3173   2193    0    0    0   5.56 
16:31:13   0.6   0.0   1.1  98.3   0.0    2   3818   2657    0    0    0   5.56 
16:31:14   0.3   0.0   0.6  99.1   0.0    2   3091   2158    0    0    0   5.64 
16:31:15   0.4   0.0   0.8  98.7   0.1    2   3530   3282    8    1    6   5.64 
16:31:16   0.9   0.0   1.4  97.7   0.0    2   4390   3163    6    6    6   5.58 
16:31:17   0.1   0.0   0.5  99.4   0.0    2   2661   1920    0    0    0   5.59 
16:31:18   0.3   0.0   0.4  99.4   0.0    2   2923   2104    0    0    0   5.64 
16:31:19   0.1   0.0   0.5  99.4   0.0    2   2623   1847    0    0    0   5.58 
16:31:20   0.1   0.0   0.3  99.6   0.0    3   1116    825    0    0    0   5.58 
16:31:21   1.2   0.0   0.6  98.1   0.1    2   2596   1959    6    6    6   5.49 
16:31:22   0.1   0.0   0.1  99.7   0.0    2   1101    804    0    0    0   5.49 
16:31:23   0.1   0.0   0.4  99.5   0.0    3   1934   1355    0    0    0   5.45 
16:31:24   0.3   0.0   0.3  99.5   0.0    3   3057   2104    0    0    0   5.45 
16:31:25   0.4   0.0   0.4  99.2   0.0    2   3158   2201    0    0    1   5.33 
16:31:26   0.9   0.0   0.9  98.2   0.0    3   4228   2993    6    6    6   5.33 
16:31:27   0.1   0.0   0.4  99.5   0.0    2   2963   2059    0    0    0   5.39 
16:31:28   0.4   0.0   0.4  99.2   0.0    3   3043   2108    0    0    0   5.40 
16:31:29   0.1   0.0   0.4  99.5   0.0    2   2936   2015    0    0    0   5.35 
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
16:31:30   0.2   0.0   0.6  99.2   0.0    2   3097   2160    0    0    0   5.30 
16:31:31   1.0   0.0   1.3  97.7   0.1    2   4453   3129    6    6    6   5.30 
16:31:32   0.1   0.0   0.4  99.4   0.0    3   3057   2115    0    0    0   5.30 
16:31:33   0.1   0.0   0.4  99.4   0.0    3   3138   2155    0    0    0   5.37 
16:31:34   0.1   0.0   0.7  99.2   0.0    3   3413   2334    0    0    0   5.37 
16:31:35   0.2   0.1   0.7  99.1   0.0    2   3162   2203    0    0    0   5.37 
16:31:36   1.4   0.0   1.0  97.5   0.1    2   5114   3555    8    6    6   5.34 
16:31:37   0.1   0.0   0.6  99.2   0.0    2   3349   2270    0    0    0   5.33 
16:31:38   0.2   0.0   0.8  99.1   0.0    3   3147   2204    0    0    0   5.38 
16:31:39   0.3   0.0   0.5  99.2   0.0    3   3238   2218    0    0    0   5.35 
16:31:40   0.1   0.0   0.4  99.5   0.0    2   3011   2081    0    0    0   5.35 
16:31:41   0.9   0.0   1.3  97.6   0.3    2   4201   2955    6    6    6   5.35 
16:31:42   0.3   0.0   0.4  99.2   0.0    2   3345   2290    0    0    0   5.35 
16:31:43   0.1   0.0   0.6  99.3   0.0    3   3212   2210    0    0    0   5.36 
16:31:44   0.5   0.0   0.6  98.9   0.0    2   3293   2225    0    0    0   5.36 
16:31:45   0.1   0.0   0.6  99.4   0.0    2   3141   2156    0    0    0   5.33 
16:31:46   1.3   0.0   1.1  97.4   0.3    2   4891   3452    6    6    6   5.33 
16:31:47   0.3   0.0   0.6  99.1   0.0    2   3373   2320    0    0    0   5.32 
16:31:48   0.3   0.0   0.6  99.1   0.1    2   3470   2387    0    0    1   5.34 
16:31:49   0.2   0.0   0.4  99.4   0.0    2   3053   2119    0    0    0   5.34 
16:31:50   0.1   0.0   0.4  99.5   0.0    2   3250   2236    0    0    0   5.33 
16:31:51   1.4   0.0   1.2  97.4   0.0    2   4352   3259    6    6    6   5.33 
16:31:52   0.3   0.0   0.4  99.2   0.0    2   3355   2282    0    0    0   5.36 
16:31:53   0.2   0.0   0.6  99.2   0.0    2   3084   2165    1    0    0   5.36 
16:31:54   0.2   0.0   0.6  99.2   0.0    2   3372   2307    0    0    0   5.39 
16:31:55   0.2   0.0   0.4  99.4   0.0    2   3017   2081    0    0    0   5.39 
16:31:56   1.3   0.0   0.8  97.7   0.2    2   4859   3412    7    6    7   5.36 
16:31:57   0.6   0.0   0.5  98.9   0.0    2   3343   2293    0    0    0   5.36 
16:31:58   0.1   0.0   0.4  99.4   0.0    2   3190   2178    0    0    0   5.42 
16:31:59   0.2   0.0   0.5  99.3   0.0    2   2934   2043    0    0    0   5.38 
16:32:00   0.3   0.0   0.5  99.2   0.0    2   3321   2297    0    0    0   5.38 
16:32:01   0.7   0.0   1.1  98.2   0.0    2   3927   2808    6    6    6   5.44 
16:32:02   0.5   0.0   0.4  99.1   0.0    2   3632   2477    0    0    0   5.44 
16:32:03   0.1   0.0   0.6  99.3   0.0    2   3156   2192    0    0    0   5.46 
16:32:04   0.2   0.0   0.6  99.2   0.0    2   3063   2130    0    0    0   5.46 
16:32:05   0.5   0.0   0.5  98.9   0.1    1   3276   2274    0    0    0   5.43 
16:32:06   0.9   0.0   1.1  97.9   0.0    2   4760   3349    6    6    6   5.43 
16:32:07   0.5   0.0   0.7  98.8   0.0    2   3839   2606    0    0    0   5.43 
16:32:08   0.2   0.0   0.6  99.2   0.0    4   3371   2329    0    0    0   5.43 
16:32:09   0.3   0.0   0.7  99.1   0.0    2   3604   2476    1    0    2   5.43 
16:32:10   0.1   0.0   0.4  99.4   0.0    2   2975   2069    0    0    0   5.48 
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
16:32:11   0.6   0.0   0.9  98.5   0.0    1   3894   2829    7    6    6   5.48 
16:32:12   0.7   0.0   0.9  98.4   0.0    2   4181   2836    0    0    0   5.42 
16:32:13   0.1   0.0   0.4  99.4   0.0    2   2882   2044    1    0    1   5.42 
16:32:14   0.1   0.0   0.4  99.5   0.0    2   3033   2098    0    0    0   5.44 
16:32:15   0.1   0.0   0.5  99.4   0.0    3   3044   2098    1    0    1   5.44 
16:32:16   0.8   0.0   1.0  98.1   0.1    2   3871   2726    6    6    6   5.41 
16:32:17   0.9   0.0   0.6  98.5   0.0    2   3959   2725    0    0    0   5.39 
16:32:18   0.2   0.0   0.6  99.2   0.0    3   2964   2094    0    0    0   5.50 
16:32:19   0.2   0.0   0.6  99.2   0.0    2   3020   2194    0    0    0   5.49 
16:32:20   0.3   0.0   0.4  99.3   0.0    3   3134   2192    0    0    0   5.49 
16:32:21   0.1   0.0   0.4  99.5   0.0    3   2906   2002    0    0    0   5.46 
16:32:22   1.1   0.0   1.1  97.9   0.0    2   4572   3221    6    6    6   5.46 
16:32:23   0.1   0.0   0.5  99.4   0.0    2   3277   2226    0    0    0   5.55 
16:32:24   0.3   0.0   0.4  99.3   0.0    2   3187   2161    0    0    0   5.55 
16:32:25   0.1   0.0   0.4  99.5   0.0    2   3092   2118    0    0    0   5.48 
16:32:26   0.2   0.0   0.4  99.4   0.0    2   3057   2069    0    0    1   5.48 
16:32:27   1.3   0.0   1.6  97.0   0.1    4   5121   3697    6    6    6   5.45 
16:32:28   0.1   0.0   0.5  99.4   0.0    3   3093   2118    0    0    0   5.51 
16:32:29   0.1   0.0   0.4  99.4   0.0    2   3000   2013    0    0    0   5.51 
16:32:30   0.2   0.0   0.5  99.3   0.0    2   3273   2225    0    0    0   5.44 
16:32:31   0.3   0.0   0.4  99.3   0.0    1   3176   2140    0    0    0   5.44 
16:32:32   0.7   0.0   1.0  98.3   0.0    2   4413   3052    6    6    6   5.42 
16:32:33   0.1   0.0   0.5  99.4   0.0    2   3194   2182    0    0    0   5.42 
16:32:34   0.1   0.0   0.4  99.5   0.0    2   2871   1960    0    0    0   5.48 
16:32:35   0.2   0.0   0.4  99.4   0.0    3   2922   1980    0    0    0   5.48 
16:32:36   0.6   0.0   0.6  98.8   0.0    2   3412   2308    0    0    0   5.41 
16:32:37   1.0   0.0   0.6  98.4   0.1    2   4342   3005    6    6    6   5.39 
16:32:38   0.6   0.0   0.6  98.9   0.0    2   3970   2694    0    0    0   5.43 
16:32:39   0.2   0.0   0.6  99.2   0.0    2   3213   2183    0    0    0   5.46 
16:32:40   0.1   0.0   0.5  99.4   0.0    3   3121   2127    0    0    0   5.46 
16:32:41   0.2   0.0   0.6  99.2   0.0    2   3063   2080    0    0    0   5.39 
16:32:42   0.9   0.0   1.1  97.7   0.3    2   4806   3322    6    6    6   5.39 
16:32:43   0.3   0.0   0.5  99.2   0.0    2   3409   2327    0    0    0   5.43 
16:32:44   0.1   0.0   0.5  99.4   0.0    3   3033   2072    0    0    0   5.43 
16:32:45   0.1   0.0   0.5  99.4   0.0    2   2916   2000    0    0    0   5.38 
16:32:46   0.2   0.0   0.7  99.1   0.0    2   3177   2178    0    0    0   5.38 
16:32:47   0.9   0.0   1.1  97.7   0.3    4   4674   3259    6    6    6   5.32 
16:32:48   0.5   0.0   0.6  98.9   0.0    2   3883   2620    0    0    0   5.40 
16:32:49   0.2   0.0   0.6  99.2   0.0    4   3340   2282    0    0    0   5.40 
16:32:50   0.1   0.0   0.6  99.3   0.0    2   3349   2309    0    0    0   5.42 
16:32:51   0.1   0.0   0.5  99.4   0.0    2   3402   2342    0    0    0   5.42 
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
16:32:52   0.8   0.0   1.0  98.2   0.0    1   4515   3102    6    6    6   5.37 
16:32:53   0.4   0.0   0.6  98.8   0.3    2   3610   2476    0    0    0   5.37 
16:32:54   0.1   0.0   0.5  99.4   0.0    2   3198   2200    0    0    0   5.42 
16:32:55   0.2   0.0   0.4  99.4   0.0    2   3309   2285    0    0    0   5.43 
16:32:56   0.1   0.0   0.6  99.4   0.0    2   2975   2074    0    0    0   5.42 
16:32:57   0.8   0.0   1.1  98.1   0.0    3   4327   3006    6    6    6   5.39 
16:32:58   0.6   0.0   0.6  98.7   0.0    3   4181   2864    0    0    0   5.39 
16:32:59   0.1   0.0   0.4  99.3   0.2    2   3456   2378    0    0    0   5.42 
16:33:00   0.2   0.0   0.6  99.2   0.0    3   3395   2356    0    0    0   5.42 
16:33:01   0.1   0.0   0.6  99.3   0.0    2   3289   2259    0    0    0   5.43 
16:33:02   0.8   0.0   0.9  98.2   0.0    3   4403   3074    6    6    6   5.43 
16:33:03   0.2   0.0   0.5  99.3   0.0    2   3521   2443    0    0    0   5.42 
16:33:04   0.2   0.0   0.6  99.2   0.0    2   3186   2193    0    0    0   5.42 
16:33:05   0.3   0.0   0.4  99.3   0.0    2   3364   2301    0    0    0   5.41 
16:33:06   0.3   0.0   0.5  99.2   0.0    2   3267   2265    0    0    0   5.40 
16:33:07   0.8   0.0   1.3  97.9   0.0    3   4174   3018    6    6    6   5.41 
16:33:08   0.8   0.0   0.5  98.7   0.0    2   4140   2877    1    0    0   5.43 
16:33:09   0.2   0.0   0.5  99.3   0.0    2   3022   2107    0    0    0   5.43 
16:33:10   0.2   0.0   0.5  99.3   0.0    2   3310   2282    0    0    0   5.39 
16:33:11   0.1   0.0   0.5  99.3   0.1    4   3285   2275    0    0    0   5.39 
16:33:12   0.6   0.0   1.1  98.3   0.0    2   4122   2944    6    6    6   5.39 
16:33:13   0.5   0.0   0.6  98.9   0.0    2   3753   2599    0    0    0   5.39 
16:33:14   0.2   0.0   0.4  99.4   0.0    4   3024   2082    0    0    0   5.44 
16:33:15   0.2   0.0   0.5  99.3   0.0    2   3244   2229    0    0    0   5.44 
16:33:16   0.1   0.0   0.7  99.2   0.0    2   3364   2309    0    0    0   5.41 
16:33:17   1.0   0.0   1.3  97.7   0.0    2   4238   2977    6    6    7   5.36 
16:33:18   0.5   0.0   0.7  98.8   0.0    2   3758   2627    0    0    0   5.36 
16:33:19   0.2   0.0   0.5  99.3   0.0    2   3269   2258    0    0    0   5.43 
16:33:20   0.2   0.0   0.4  99.4   0.0    2   2989   2100    0    0    0   5.43 
16:33:21   0.1   0.0   0.6  99.3   0.0    3   3154   2162    0    0    0   5.37 
16:33:22   0.6   0.0   0.9  98.3   0.2    2   3496   2504    6    6    6   5.37 
16:33:23   0.6   0.0   0.8  98.6   0.0    2   4266   2958    0    0    0   5.38 
16:33:24   0.1   0.0   0.6  99.2   0.0    2   2893   2131    0    0    0   5.38 
16:33:25   0.2   0.0   0.5  99.3   0.0    2   3108   2120    0    0    0   5.39 
16:33:26   0.1   0.0   0.6  99.2   0.0    2   3062   2102    0    0    0   5.39 
16:33:27   0.1   0.0   0.8  98.9   0.2    2   3459   2357    6    5    5   5.33 
16:33:28   1.1   0.0   0.7  98.2   0.0    3   4896   3326    0    1    1   5.34 
16:33:29   0.2   0.0   0.3  99.5   0.0    2   3162   2162    0    0    0   5.34 
16:33:30   0.3   0.0   0.6  99.2   0.0    3   3211   2214    0    0    0   5.36 
16:33:31   0.1   0.0   0.6  99.3   0.0    2   3095   2116    0    0    0   5.36 
16:33:32   0.2   0.0   0.3  99.5   0.0    2   3307   2271    0    0    0   5.31 
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
16:33:33   1.3   0.0   1.1  97.3   0.3    2   4543   3212    6    6    6   5.31 
16:33:34   0.1   0.0   0.3  99.6   0.0    4   3465   2355    0    0    0   5.37 
16:33:35   0.1   0.0   0.6  99.3   0.0    3   3468   2383    0    0    0   5.37 
16:33:36   0.2   0.0   0.5  99.3   0.0    2   3368   2292    0    0    0   5.36 
16:33:37   0.3   0.0   0.6  99.1   0.0    3   3562   2427    0    0    0   5.32 
16:33:38   2.1   0.0   1.4  96.1   0.3    2   5175   3775    6    6    6   5.32 
16:33:39   0.3   0.0   0.5  99.2   0.0    3   3427   2355    0    0    0   5.42 
16:33:40   0.1   0.0   0.5  99.4   0.0    2   3016   2055    0    0    0   5.42 
16:33:41   0.2   0.0   0.6  99.2   0.0    2   3258   2203    0    0    1   5.42 
16:33:42   0.2   0.0   0.6  99.2   0.0    3   3075   2115    0    0    0   5.42 
16:33:43   1.1   0.0   0.9  97.7   0.2    2   4836   3382    7    6    7   5.39 
16:33:44   0.3   0.0   0.4  99.4   0.0    4   3557   2382    0    0    0   5.39 
16:33:45   0.2   0.0   0.5  99.3   0.0    2   3304   2231    0    0    0   5.45 
16:33:46   0.2   0.0   0.5  99.3   0.0    4   3287   2232    0    0    0   5.42 
16:33:47   0.7   0.0   0.6  98.7   0.0    2   3568   2459    0    0    0   5.42 
16:33:48   1.1   0.0   0.9  97.8   0.2    3   4681   3309    6    6    6   5.38 
16:33:49   0.1   0.0   0.6  99.3   0.0    2   3216   2190    0    0    0   5.38 
16:33:50   0.2   0.0   0.4  99.4   0.0    3   3318   2270    0    0    0   5.45 
